UTC Datetime,Local Datetime,countlineName,direction,Pedestrian
2023-10-14 20:00:00,2023-10-14 21:00:00,S1_ParkRow_path_RHS_uob001,in,15
2023-10-14 20:00:00,2023-10-14 21:00:00,S1_ParkRow_path_RHS_uob001,out,12
2023-10-14 20:15:00,2023-10-14 21:15:00,S1_ParkRow_path_RHS_uob001,in,9
2023-10-14 20:15:00,2023-10-14 21:15:00,S1_ParkRow_path_RHS_uob001,out,9
2023-10-14 20:30:00,2023-10-14 21:30:00,S1_ParkRow_path_RHS_uob001,in,14
2023-10-14 20:30:00,2023-10-14 21:30:00,S1_ParkRow_path_RHS_uob001,out,8
2023-10-14 20:45:00,2023-10-14 21:45:00,S1_ParkRow_path_RHS_uob001,in,33
2023-10-14 20:45:00,2023-10-14 21:45:00,S1_ParkRow_path_RHS_uob001,out,14
2023-10-14 21:00:00,2023-10-14 22:00:00,S1_ParkRow_path_RHS_uob001,in,14
2023-10-14 21:00:00,2023-10-14 22:00:00,S1_ParkRow_path_RHS_uob001,out,10
2023-10-14 21:15:00,2023-10-14 22:15:00,S1_ParkRow_path_RHS_uob001,in,6
2023-10-14 21:15:00,2023-10-14 22:15:00,S1_ParkRow_path_RHS_uob001,out,8
2023-10-14 21:30:00,2023-10-14 22:30:00,S1_ParkRow_path_RHS_uob001,in,13
2023-10-14 21:30:00,2023-10-14 22:30:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-14 21:45:00,2023-10-14 22:45:00,S1_ParkRow_path_RHS_uob001,in,20
2023-10-14 21:45:00,2023-10-14 22:45:00,S1_ParkRow_path_RHS_uob001,out,9
2023-10-14 22:00:00,2023-10-14 23:00:00,S1_ParkRow_path_RHS_uob001,in,9
2023-10-14 22:00:00,2023-10-14 23:00:00,S1_ParkRow_path_RHS_uob001,out,4
2023-10-14 22:15:00,2023-10-14 23:15:00,S1_ParkRow_path_RHS_uob001,in,23
2023-10-14 22:15:00,2023-10-14 23:15:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-14 22:30:00,2023-10-14 23:30:00,S1_ParkRow_path_RHS_uob001,in,34
2023-10-14 22:30:00,2023-10-14 23:30:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-14 22:45:00,2023-10-14 23:45:00,S1_ParkRow_path_RHS_uob001,in,13
2023-10-14 22:45:00,2023-10-14 23:45:00,S1_ParkRow_path_RHS_uob001,out,5
2023-10-14 23:00:00,2023-10-15 00:00:00,S1_ParkRow_path_RHS_uob001,in,9
2023-10-14 23:00:00,2023-10-15 00:00:00,S1_ParkRow_path_RHS_uob001,out,10
2023-10-14 23:15:00,2023-10-15 00:15:00,S1_ParkRow_path_RHS_uob001,in,40
2023-10-14 23:15:00,2023-10-15 00:15:00,S1_ParkRow_path_RHS_uob001,out,8
2023-10-14 23:30:00,2023-10-15 00:30:00,S1_ParkRow_path_RHS_uob001,in,24
2023-10-14 23:30:00,2023-10-15 00:30:00,S1_ParkRow_path_RHS_uob001,out,4
2023-10-14 23:45:00,2023-10-15 00:45:00,S1_ParkRow_path_RHS_uob001,in,14
2023-10-14 23:45:00,2023-10-15 00:45:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-15 00:00:00,2023-10-15 01:00:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-15 00:00:00,2023-10-15 01:00:00,S1_ParkRow_path_RHS_uob001,out,5
2023-10-15 00:15:00,2023-10-15 01:15:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-15 00:15:00,2023-10-15 01:15:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-15 00:30:00,2023-10-15 01:30:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-15 00:30:00,2023-10-15 01:30:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-15 00:45:00,2023-10-15 01:45:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-15 00:45:00,2023-10-15 01:45:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-15 01:00:00,2023-10-15 02:00:00,S1_ParkRow_path_RHS_uob001,in,12
2023-10-15 01:00:00,2023-10-15 02:00:00,S1_ParkRow_path_RHS_uob001,out,8
2023-10-15 01:15:00,2023-10-15 02:15:00,S1_ParkRow_path_RHS_uob001,in,11
2023-10-15 01:15:00,2023-10-15 02:15:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-15 01:30:00,2023-10-15 02:30:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-15 01:30:00,2023-10-15 02:30:00,S1_ParkRow_path_RHS_uob001,out,5
2023-10-15 01:45:00,2023-10-15 02:45:00,S1_ParkRow_path_RHS_uob001,in,7
2023-10-15 01:45:00,2023-10-15 02:45:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-15 02:00:00,2023-10-15 03:00:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-15 02:00:00,2023-10-15 03:00:00,S1_ParkRow_path_RHS_uob001,out,5
2023-10-15 02:15:00,2023-10-15 03:15:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-15 02:15:00,2023-10-15 03:15:00,S1_ParkRow_path_RHS_uob001,out,6
2023-10-15 02:30:00,2023-10-15 03:30:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-15 02:30:00,2023-10-15 03:30:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-15 02:45:00,2023-10-15 03:45:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-15 02:45:00,2023-10-15 03:45:00,S1_ParkRow_path_RHS_uob001,out,4
2023-10-15 03:00:00,2023-10-15 04:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-15 03:00:00,2023-10-15 04:00:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-15 03:15:00,2023-10-15 04:15:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-15 03:15:00,2023-10-15 04:15:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-15 03:30:00,2023-10-15 04:30:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-15 03:30:00,2023-10-15 04:30:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-15 03:45:00,2023-10-15 04:45:00,S1_ParkRow_path_RHS_uob001,in,3
2023-10-15 03:45:00,2023-10-15 04:45:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-15 04:00:00,2023-10-15 05:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-15 04:00:00,2023-10-15 05:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-15 04:15:00,2023-10-15 05:15:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-15 04:15:00,2023-10-15 05:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-15 04:30:00,2023-10-15 05:30:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-15 04:30:00,2023-10-15 05:30:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-15 04:45:00,2023-10-15 05:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-15 04:45:00,2023-10-15 05:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-15 05:00:00,2023-10-15 06:00:00,S1_ParkRow_path_RHS_uob001,in,3
2023-10-15 05:00:00,2023-10-15 06:00:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-15 05:15:00,2023-10-15 06:15:00,S1_ParkRow_path_RHS_uob001,in,6
2023-10-15 05:15:00,2023-10-15 06:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-15 05:30:00,2023-10-15 06:30:00,S1_ParkRow_path_RHS_uob001,in,7
2023-10-15 05:30:00,2023-10-15 06:30:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-15 05:45:00,2023-10-15 06:45:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-15 05:45:00,2023-10-15 06:45:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-15 06:00:00,2023-10-15 07:00:00,S1_ParkRow_path_RHS_uob001,in,3
2023-10-15 06:00:00,2023-10-15 07:00:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-15 06:15:00,2023-10-15 07:15:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-15 06:15:00,2023-10-15 07:15:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-15 06:30:00,2023-10-15 07:30:00,S1_ParkRow_path_RHS_uob001,in,6
2023-10-15 06:30:00,2023-10-15 07:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-15 06:45:00,2023-10-15 07:45:00,S1_ParkRow_path_RHS_uob001,in,3
2023-10-15 06:45:00,2023-10-15 07:45:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-15 07:00:00,2023-10-15 08:00:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-15 07:00:00,2023-10-15 08:00:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-15 07:15:00,2023-10-15 08:15:00,S1_ParkRow_path_RHS_uob001,in,7
2023-10-15 07:15:00,2023-10-15 08:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-15 07:30:00,2023-10-15 08:30:00,S1_ParkRow_path_RHS_uob001,in,9
2023-10-15 07:30:00,2023-10-15 08:30:00,S1_ParkRow_path_RHS_uob001,out,5
2023-10-15 07:45:00,2023-10-15 08:45:00,S1_ParkRow_path_RHS_uob001,in,11
2023-10-15 07:45:00,2023-10-15 08:45:00,S1_ParkRow_path_RHS_uob001,out,4
2023-10-15 08:00:00,2023-10-15 09:00:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-15 08:00:00,2023-10-15 09:00:00,S1_ParkRow_path_RHS_uob001,out,6
2023-10-15 08:15:00,2023-10-15 09:15:00,S1_ParkRow_path_RHS_uob001,in,6
2023-10-15 08:15:00,2023-10-15 09:15:00,S1_ParkRow_path_RHS_uob001,out,6
2023-10-15 08:30:00,2023-10-15 09:30:00,S1_ParkRow_path_RHS_uob001,in,11
2023-10-15 08:30:00,2023-10-15 09:30:00,S1_ParkRow_path_RHS_uob001,out,14
2023-10-15 08:45:00,2023-10-15 09:45:00,S1_ParkRow_path_RHS_uob001,in,20
2023-10-15 08:45:00,2023-10-15 09:45:00,S1_ParkRow_path_RHS_uob001,out,10
2023-10-15 09:00:00,2023-10-15 10:00:00,S1_ParkRow_path_RHS_uob001,in,17
2023-10-15 09:00:00,2023-10-15 10:00:00,S1_ParkRow_path_RHS_uob001,out,23
2023-10-15 09:15:00,2023-10-15 10:15:00,S1_ParkRow_path_RHS_uob001,in,13
2023-10-15 09:15:00,2023-10-15 10:15:00,S1_ParkRow_path_RHS_uob001,out,20
2023-10-15 09:30:00,2023-10-15 10:30:00,S1_ParkRow_path_RHS_uob001,in,39
2023-10-15 09:30:00,2023-10-15 10:30:00,S1_ParkRow_path_RHS_uob001,out,31
2023-10-15 09:45:00,2023-10-15 10:45:00,S1_ParkRow_path_RHS_uob001,in,20
2023-10-15 09:45:00,2023-10-15 10:45:00,S1_ParkRow_path_RHS_uob001,out,16
2023-10-15 10:00:00,2023-10-15 11:00:00,S1_ParkRow_path_RHS_uob001,in,11
2023-10-15 10:00:00,2023-10-15 11:00:00,S1_ParkRow_path_RHS_uob001,out,14
2023-10-15 10:15:00,2023-10-15 11:15:00,S1_ParkRow_path_RHS_uob001,in,21
2023-10-15 10:15:00,2023-10-15 11:15:00,S1_ParkRow_path_RHS_uob001,out,19
2023-10-15 10:30:00,2023-10-15 11:30:00,S1_ParkRow_path_RHS_uob001,in,16
2023-10-15 10:30:00,2023-10-15 11:30:00,S1_ParkRow_path_RHS_uob001,out,31
2023-10-15 10:45:00,2023-10-15 11:45:00,S1_ParkRow_path_RHS_uob001,in,27
2023-10-15 10:45:00,2023-10-15 11:45:00,S1_ParkRow_path_RHS_uob001,out,37
2023-10-15 11:00:00,2023-10-15 12:00:00,S1_ParkRow_path_RHS_uob001,in,31
2023-10-15 11:00:00,2023-10-15 12:00:00,S1_ParkRow_path_RHS_uob001,out,21
2023-10-15 11:15:00,2023-10-15 12:15:00,S1_ParkRow_path_RHS_uob001,in,47
2023-10-15 11:15:00,2023-10-15 12:15:00,S1_ParkRow_path_RHS_uob001,out,39
2023-10-15 11:30:00,2023-10-15 12:30:00,S1_ParkRow_path_RHS_uob001,in,31
2023-10-15 11:30:00,2023-10-15 12:30:00,S1_ParkRow_path_RHS_uob001,out,18
2023-10-15 11:45:00,2023-10-15 12:45:00,S1_ParkRow_path_RHS_uob001,in,38
2023-10-15 11:45:00,2023-10-15 12:45:00,S1_ParkRow_path_RHS_uob001,out,38
2023-10-15 12:00:00,2023-10-15 13:00:00,S1_ParkRow_path_RHS_uob001,in,33
2023-10-15 12:00:00,2023-10-15 13:00:00,S1_ParkRow_path_RHS_uob001,out,23
2023-10-15 12:15:00,2023-10-15 13:15:00,S1_ParkRow_path_RHS_uob001,in,47
2023-10-15 12:15:00,2023-10-15 13:15:00,S1_ParkRow_path_RHS_uob001,out,32
2023-10-15 12:30:00,2023-10-15 13:30:00,S1_ParkRow_path_RHS_uob001,in,40
2023-10-15 12:30:00,2023-10-15 13:30:00,S1_ParkRow_path_RHS_uob001,out,30
2023-10-15 12:45:00,2023-10-15 13:45:00,S1_ParkRow_path_RHS_uob001,in,59
2023-10-15 12:45:00,2023-10-15 13:45:00,S1_ParkRow_path_RHS_uob001,out,34
2023-10-15 13:00:00,2023-10-15 14:00:00,S1_ParkRow_path_RHS_uob001,in,22
2023-10-15 13:00:00,2023-10-15 14:00:00,S1_ParkRow_path_RHS_uob001,out,30
2023-10-15 13:15:00,2023-10-15 14:15:00,S1_ParkRow_path_RHS_uob001,in,31
2023-10-15 13:15:00,2023-10-15 14:15:00,S1_ParkRow_path_RHS_uob001,out,35
2023-10-15 13:30:00,2023-10-15 14:30:00,S1_ParkRow_path_RHS_uob001,in,27
2023-10-15 13:30:00,2023-10-15 14:30:00,S1_ParkRow_path_RHS_uob001,out,18
2023-10-15 13:45:00,2023-10-15 14:45:00,S1_ParkRow_path_RHS_uob001,in,33
2023-10-15 13:45:00,2023-10-15 14:45:00,S1_ParkRow_path_RHS_uob001,out,35
2023-10-15 14:00:00,2023-10-15 15:00:00,S1_ParkRow_path_RHS_uob001,in,46
2023-10-15 14:00:00,2023-10-15 15:00:00,S1_ParkRow_path_RHS_uob001,out,17
2023-10-15 14:15:00,2023-10-15 15:15:00,S1_ParkRow_path_RHS_uob001,in,45
2023-10-15 14:15:00,2023-10-15 15:15:00,S1_ParkRow_path_RHS_uob001,out,35
2023-10-15 14:30:00,2023-10-15 15:30:00,S1_ParkRow_path_RHS_uob001,in,36
2023-10-15 14:30:00,2023-10-15 15:30:00,S1_ParkRow_path_RHS_uob001,out,30
2023-10-15 14:45:00,2023-10-15 15:45:00,S1_ParkRow_path_RHS_uob001,in,36
2023-10-15 14:45:00,2023-10-15 15:45:00,S1_ParkRow_path_RHS_uob001,out,38
2023-10-15 15:00:00,2023-10-15 16:00:00,S1_ParkRow_path_RHS_uob001,in,38
2023-10-15 15:00:00,2023-10-15 16:00:00,S1_ParkRow_path_RHS_uob001,out,19
2023-10-15 15:15:00,2023-10-15 16:15:00,S1_ParkRow_path_RHS_uob001,in,35
2023-10-15 15:15:00,2023-10-15 16:15:00,S1_ParkRow_path_RHS_uob001,out,33
2023-10-15 15:30:00,2023-10-15 16:30:00,S1_ParkRow_path_RHS_uob001,in,37
2023-10-15 15:30:00,2023-10-15 16:30:00,S1_ParkRow_path_RHS_uob001,out,22
2023-10-15 15:45:00,2023-10-15 16:45:00,S1_ParkRow_path_RHS_uob001,in,50
2023-10-15 15:45:00,2023-10-15 16:45:00,S1_ParkRow_path_RHS_uob001,out,24
2023-10-15 16:00:00,2023-10-15 17:00:00,S1_ParkRow_path_RHS_uob001,in,33
2023-10-15 16:00:00,2023-10-15 17:00:00,S1_ParkRow_path_RHS_uob001,out,20
2023-10-15 16:15:00,2023-10-15 17:15:00,S1_ParkRow_path_RHS_uob001,in,33
2023-10-15 16:15:00,2023-10-15 17:15:00,S1_ParkRow_path_RHS_uob001,out,27
2023-10-15 16:30:00,2023-10-15 17:30:00,S1_ParkRow_path_RHS_uob001,in,50
2023-10-15 16:30:00,2023-10-15 17:30:00,S1_ParkRow_path_RHS_uob001,out,24
2023-10-15 16:45:00,2023-10-15 17:45:00,S1_ParkRow_path_RHS_uob001,in,43
2023-10-15 16:45:00,2023-10-15 17:45:00,S1_ParkRow_path_RHS_uob001,out,23
2023-10-15 17:00:00,2023-10-15 18:00:00,S1_ParkRow_path_RHS_uob001,in,44
2023-10-15 17:00:00,2023-10-15 18:00:00,S1_ParkRow_path_RHS_uob001,out,19
2023-10-15 17:15:00,2023-10-15 18:15:00,S1_ParkRow_path_RHS_uob001,in,28
2023-10-15 17:15:00,2023-10-15 18:15:00,S1_ParkRow_path_RHS_uob001,out,13
2023-10-15 17:30:00,2023-10-15 18:30:00,S1_ParkRow_path_RHS_uob001,in,18
2023-10-15 17:30:00,2023-10-15 18:30:00,S1_ParkRow_path_RHS_uob001,out,17
2023-10-15 17:45:00,2023-10-15 18:45:00,S1_ParkRow_path_RHS_uob001,in,24
2023-10-15 17:45:00,2023-10-15 18:45:00,S1_ParkRow_path_RHS_uob001,out,8
2023-10-15 18:00:00,2023-10-15 19:00:00,S1_ParkRow_path_RHS_uob001,in,19
2023-10-15 18:00:00,2023-10-15 19:00:00,S1_ParkRow_path_RHS_uob001,out,16
2023-10-15 18:15:00,2023-10-15 19:15:00,S1_ParkRow_path_RHS_uob001,in,13
2023-10-15 18:15:00,2023-10-15 19:15:00,S1_ParkRow_path_RHS_uob001,out,4
2023-10-15 18:30:00,2023-10-15 19:30:00,S1_ParkRow_path_RHS_uob001,in,23
2023-10-15 18:30:00,2023-10-15 19:30:00,S1_ParkRow_path_RHS_uob001,out,14
2023-10-15 18:45:00,2023-10-15 19:45:00,S1_ParkRow_path_RHS_uob001,in,10
2023-10-15 18:45:00,2023-10-15 19:45:00,S1_ParkRow_path_RHS_uob001,out,15
2023-10-15 19:00:00,2023-10-15 20:00:00,S1_ParkRow_path_RHS_uob001,in,27
2023-10-15 19:00:00,2023-10-15 20:00:00,S1_ParkRow_path_RHS_uob001,out,10
2023-10-15 19:15:00,2023-10-15 20:15:00,S1_ParkRow_path_RHS_uob001,in,19
2023-10-15 19:15:00,2023-10-15 20:15:00,S1_ParkRow_path_RHS_uob001,out,5
2023-10-15 19:30:00,2023-10-15 20:30:00,S1_ParkRow_path_RHS_uob001,in,8
2023-10-15 19:30:00,2023-10-15 20:30:00,S1_ParkRow_path_RHS_uob001,out,10
2023-10-15 19:45:00,2023-10-15 20:45:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-15 19:45:00,2023-10-15 20:45:00,S1_ParkRow_path_RHS_uob001,out,9
2023-10-15 20:00:00,2023-10-15 21:00:00,S1_ParkRow_path_RHS_uob001,in,6
2023-10-15 20:00:00,2023-10-15 21:00:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-15 20:15:00,2023-10-15 21:15:00,S1_ParkRow_path_RHS_uob001,in,11
2023-10-15 20:15:00,2023-10-15 21:15:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-15 20:30:00,2023-10-15 21:30:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-15 20:30:00,2023-10-15 21:30:00,S1_ParkRow_path_RHS_uob001,out,10
2023-10-15 20:45:00,2023-10-15 21:45:00,S1_ParkRow_path_RHS_uob001,in,6
2023-10-15 20:45:00,2023-10-15 21:45:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-15 21:00:00,2023-10-15 22:00:00,S1_ParkRow_path_RHS_uob001,in,14
2023-10-15 21:00:00,2023-10-15 22:00:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-15 21:15:00,2023-10-15 22:15:00,S1_ParkRow_path_RHS_uob001,in,16
2023-10-15 21:15:00,2023-10-15 22:15:00,S1_ParkRow_path_RHS_uob001,out,9
2023-10-15 21:30:00,2023-10-15 22:30:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-15 21:30:00,2023-10-15 22:30:00,S1_ParkRow_path_RHS_uob001,out,10
2023-10-15 21:45:00,2023-10-15 22:45:00,S1_ParkRow_path_RHS_uob001,in,3
2023-10-15 21:45:00,2023-10-15 22:45:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-15 22:00:00,2023-10-15 23:00:00,S1_ParkRow_path_RHS_uob001,in,3
2023-10-15 22:00:00,2023-10-15 23:00:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-15 22:15:00,2023-10-15 23:15:00,S1_ParkRow_path_RHS_uob001,in,8
2023-10-15 22:15:00,2023-10-15 23:15:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-15 22:30:00,2023-10-15 23:30:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-15 22:30:00,2023-10-15 23:30:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-15 22:45:00,2023-10-15 23:45:00,S1_ParkRow_path_RHS_uob001,in,3
2023-10-15 22:45:00,2023-10-15 23:45:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-15 23:00:00,2023-10-16 00:00:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-15 23:00:00,2023-10-16 00:00:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-15 23:15:00,2023-10-16 00:15:00,S1_ParkRow_path_RHS_uob001,in,3
2023-10-15 23:15:00,2023-10-16 00:15:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-15 23:30:00,2023-10-16 00:30:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-15 23:30:00,2023-10-16 00:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-15 23:45:00,2023-10-16 00:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-15 23:45:00,2023-10-16 00:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 00:00:00,2023-10-16 01:00:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-16 00:00:00,2023-10-16 01:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 00:15:00,2023-10-16 01:15:00,S1_ParkRow_path_RHS_uob001,in,3
2023-10-16 00:15:00,2023-10-16 01:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 00:30:00,2023-10-16 01:30:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-16 00:30:00,2023-10-16 01:30:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-16 00:45:00,2023-10-16 01:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 00:45:00,2023-10-16 01:45:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-16 01:00:00,2023-10-16 02:00:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-16 01:00:00,2023-10-16 02:00:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-16 01:15:00,2023-10-16 02:15:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 01:15:00,2023-10-16 02:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 01:30:00,2023-10-16 02:30:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 01:30:00,2023-10-16 02:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 01:45:00,2023-10-16 02:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 01:45:00,2023-10-16 02:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 02:00:00,2023-10-16 03:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 02:00:00,2023-10-16 03:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 02:15:00,2023-10-16 03:15:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 02:15:00,2023-10-16 03:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 02:30:00,2023-10-16 03:30:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 02:30:00,2023-10-16 03:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 02:45:00,2023-10-16 03:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 02:45:00,2023-10-16 03:45:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-16 03:00:00,2023-10-16 04:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 03:00:00,2023-10-16 04:00:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-16 03:15:00,2023-10-16 04:15:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 03:15:00,2023-10-16 04:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 03:30:00,2023-10-16 04:30:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-16 03:30:00,2023-10-16 04:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 03:45:00,2023-10-16 04:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 03:45:00,2023-10-16 04:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 04:00:00,2023-10-16 05:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 04:00:00,2023-10-16 05:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 04:15:00,2023-10-16 05:15:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 04:15:00,2023-10-16 05:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 04:30:00,2023-10-16 05:30:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 04:30:00,2023-10-16 05:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-16 04:45:00,2023-10-16 05:45:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-16 04:45:00,2023-10-16 05:45:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-16 05:00:00,2023-10-16 06:00:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-16 05:00:00,2023-10-16 06:00:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-16 05:15:00,2023-10-16 06:15:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-16 05:15:00,2023-10-16 06:15:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-16 05:30:00,2023-10-16 06:30:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-16 05:30:00,2023-10-16 06:30:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-16 05:45:00,2023-10-16 06:45:00,S1_ParkRow_path_RHS_uob001,in,9
2023-10-16 05:45:00,2023-10-16 06:45:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-16 06:00:00,2023-10-16 07:00:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-16 06:00:00,2023-10-16 07:00:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-16 06:15:00,2023-10-16 07:15:00,S1_ParkRow_path_RHS_uob001,in,13
2023-10-16 06:15:00,2023-10-16 07:15:00,S1_ParkRow_path_RHS_uob001,out,13
2023-10-16 06:30:00,2023-10-16 07:30:00,S1_ParkRow_path_RHS_uob001,in,14
2023-10-16 06:30:00,2023-10-16 07:30:00,S1_ParkRow_path_RHS_uob001,out,17
2023-10-16 06:45:00,2023-10-16 07:45:00,S1_ParkRow_path_RHS_uob001,in,21
2023-10-16 06:45:00,2023-10-16 07:45:00,S1_ParkRow_path_RHS_uob001,out,27
2023-10-16 07:00:00,2023-10-16 08:00:00,S1_ParkRow_path_RHS_uob001,in,42
2023-10-16 07:00:00,2023-10-16 08:00:00,S1_ParkRow_path_RHS_uob001,out,26
2023-10-16 07:15:00,2023-10-16 08:15:00,S1_ParkRow_path_RHS_uob001,in,52
2023-10-16 07:15:00,2023-10-16 08:15:00,S1_ParkRow_path_RHS_uob001,out,47
2023-10-16 07:30:00,2023-10-16 08:30:00,S1_ParkRow_path_RHS_uob001,in,40
